%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__Hmax_shallow log__routing_K neg_kge        
215      I1         0.8701646091   1.010493827    4.487654321    0.669382716    0.6653497942   0.1611111111   2.995884774    0.4969135802   0.6120299913   
216      I1         1.066049383    1.003497942    3.83744856     0.7540740741   0.6653497942   2.727777778    2.773662551    0.009259259259 0.4630354021   
217      I1         1.177983539    2.689506173    3.170781893    0.669382716    0.7903703704   0.1611111111   1.78600823     -0.003086419753 0.4711334886   
218      I1         1.184979424    1.003497942    3.401234568    0.669382716    0.7903703704   3.37962963     2.592592593    -0.9969135802  0.5222905522   
219      I1         1.059053498    2.017901235    3.302469136    0.7782716049   0.4475720165   4.52037037     2.691358025    -0.003086419753 0.4564726388   
220      I1         0.6602880658   1.003497942    2.709876543    0.5362962963   0.9718518519   5.905555556    1.300411523    0.4969135802   0.4676862835   
221      I1         1.017078189    2.696502058    2.504115226    0.5524279835   0.9839506173   0.8944444444   2.197530864    -0.1944444444  0.4346323664   
222      I1         0.3034979424   1.010493827    2.504115226    0.3911111111   0.669382716    0.1611111111   2.995884774    0.4969135802   0.5096956088   
223      I1         0.6183127572   1.003497942    2.504115226    0.584691358    0.669382716    1.138888889    2.716049383    0.4969135802   0.4447969973   
224      I1         0.562345679    1.003497942    3.154320988    0.5120987654   0.7903703704   0.1203703704   1.942386831    0.4969135802   0.603786847    
225      I1         1.087037037    2.696502058    3.16255144     0.6330864198   0.669382716    6.67962963     2.263374486    -0.2685185185  0.4919475549   
226      I1         1.240946502    2.192798354    2.504115226    0.5241975309   0.862962963    3.37962963     1.827160494    -0.009259259259 0.4878575798   
227      I1         1.059053498    2.696502058    4.487654321    0.6653497942   0.669382716    1.261111111    2.757201646    -0.5092592593  0.4316641117   
228      I1         0.8911522634   2.689506173    2.504115226    0.6653497942   0.6572839506   6.638888889    2.197530864    -0.9969135802  0.5545647507   
229      I1         1.429835391    2.689506173    4.495884774    0.8024691358   0.5524279835   4.438888889    2.032921811    -0.5092592593  0.5473675907   
230      I1         1.017078189    1.003497942    2.718106996    0.6653497942   0.6451851852   6.761111111    2.098765432    -0.712962963   0.5037813863   
231      I1         0.933127572    2.689506173    2.512345679    0.6653497942   0.01604938272  0.1203703704   2.913580247    -0.5030864198  0.5310327188   
232      I1         1.429835391    2.136831276    2.504115226    0.8750617284   0.5524279835   0.4055555556   2.098765432    -0.6759259259  0.5466986868   
233      I1         1.76563786     1.003497942    3.845679012    0.7298765432   0.9879835391   0.1611111111   2.33744856     -0.4351851852  0.8153719388   
234      I1         1.233950617    1.975925926    4.495884774    0.733909465    0.5564609053   4.47962963     2.641975309    -0.2685185185  0.4863695576   
235      I1         1.240946502    2.696502058    2.512345679    0.6814814815   0.9557201646   0.1611111111   1.893004115    -0.25          0.5149450734   
236      I1         1.13600823     1.55617284     3.00617284     0.7016460905   0.3669135802   6.761111111    1.744855967    -0.003086419753 0.4457718833   
237      I1         1.129012346    1.003497942    2.504115226    0.6653497942   0.6572839506   6.761111111    2.296296296    -0.003086419753 0.4845234453   
238      I1         1.059053498    2.696502058    2.561728395    0.6653497942   0.6572839506   6.72037037     2.691358025    -0.5277777778  0.4941982585   
239      I1         1.429835391    1.759053498    2.512345679    0.862962963    0.6209876543   9.694444444    2.082304527    -0.4969135802  0.5881542706   
240      I1         1.15           2.696502058    3.401234568    0.7903703704   0.4475720165   5.57962963     1.893004115    -0.6944444444  0.5122048246   
241      I1         1.233950617    2.696502058    2.512345679    0.6653497942   0.1128395062   3.338888889    1.769547325    -0.003086419753 0.4431871301   
242      I1         1.059053498    2.080864198    2.512345679    0.7056790123   0.4435390947   0.1203703704   2.148148148    -0.1635802469  0.4914786365   
243      I1         1.695679012    1.003497942    4.495884774    0.7903703704   0.01604938272  9.97962963     2.674897119    -0.25          0.7095316331   
244      I1         1.052057613    1.388271605    3.83744856     0.669382716    0.01604938272  6.761111111    2.995884774    -0.003086419753 0.4616405429   
245      I1         1.059053498    1.185390947    3.99382716     0.6814814815   0.01604938272  6.72037037     2.773662551    -0.2314814815  0.4751385772   
246      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.679012346    -0.1018518519  0.3860936306   
247      I1         1.429835391    1.55617284     3.83744856     0.5120987654   0.8387654321   8.961111111    1.670781893    0.4969135802   0.5781396318   
248      I1         0.8771604938   1.010493827    4.290123457    0.5524279835   0.9879835391   9.938888889    2.329218107    0.4969135802   0.6372693431   
249      I1         0.499382716    1.003497942    3.83744856     0.2338271605   0.669382716    1.261111111    1.66255144     0.003086419753 0.3943923792   
250      I1         0.5833333333   1.563168724    3.845679012    0.6653497942   0.9879835391   0.1611111111   2.386831276    0.1759259259   0.6085231992   
251      I1         0.9191358025   1.003497942    4.495884774    0.5967901235   0.330617284    6.72037037     1.827160494    0.4969135802   0.5521311499   
252      I1         1.212962963    1.003497942    4.487654321    0.4395061728   0.669382716    8.92037037     2.329218107    0.4969135802   0.6768212089   
253      I1         1.814609053    2.14382716     2.504115226    0.4516049383   0.1128395062   3.37962963     1.901234568    0.4969135802   0.5394059998   
254      I1         1.807613169    1.003497942    2.512345679    0.4516049383   0.01604938272  4.683333333    2.082304527    0.299382716    0.6136948003   
255      I1         0.3034979424   1.563168724    4.487654321    0.6653497942   0.01604938272  9.938888889    2.518518519    0.4969135802   0.5514164634   
256      I1         0.8631687243   1.003497942    4.487654321    0.5564609053   0.330617284    1.138888889    1.679012346    0.003086419753 0.3986685514   
257      I1         0.3034979424   1.003497942    4.495884774    0.3427160494   0.01604938272  3.338888889    2.197530864    0.4969135802   0.7750136459   
258      I1         1.059053498    1.003497942    3.969135802    0.5            0.4395061728   2.238888889    1.711934156    0.003086419753 0.4035186737   
259      I1         0.8771604938   1.003497942    4.487654321    0.6653497942   0.3346502058   3.42037037     2              0.1203703704   0.4347549622   
260      I1         0.8701646091   2.696502058    2.512345679    0.6572839506   0.01604938272  6.761111111    2.329218107    0.4969135802   0.5142555023   
261      I1         0.8701646091   2.689506173    2.504115226    0.6613168724   0.01604938272  6.761111111    1.950617284    0.4969135802   0.5136943823   
262      I1         0.4154320988   1.003497942    2.504115226    0.01604938272  0.8992592593   3.216666667    1.720164609    -0.5030864198  0.4419395535   
263      I1         0.6113168724   1.003497942    2.504115226    0.1007407407   0.9234567901   0.1611111111   1.975308642    -0.7438271605  0.542072682    
264      I1         1.429835391    2.696502058    2.512345679    0.5967901235   0.3064197531   6.72037037     1.728395062    0.4969135802   0.4862601655   
265      I1         1.15           2.696502058    2.504115226    0.5            0.01201646091  8.961111111    2.049382716    0.4969135802   0.6393801449   
266      I1         1.436831276    1.010493827    2.512345679    0.6653497942   0.330617284    1.138888889    2.995884774    0.4969135802   0.6792149213   
267      I1         0.9191358025   1.003497942    3.83744856     0.6653497942   0.2217283951   0.7722222222   1.802469136    0.003086419753 0.3943349626   
268      I1         1.170987654    1.55617284     2.940329218    0.669382716    0.8750617284   2.890740741    1.176954733    0.4969135802   0.4750535152   
269      I1         1.653703704    1.003497942    3.845679012    0.7177777778   0.116872428    0.1611111111   2.674897119    0.4969135802   0.7916722708   
270      I1         1.13600823     1.55617284     4.281893004    0.669382716    0.2217283951   2.116666667    1.78600823     0.003086419753 0.4096588639   
271      I1         0.8771604938   1.003497942    2.504115226    0.669382716    0.3064197531   0.1611111111   1.884773663    0.4969135802   0.5633298485   
272      I1         1.038065844    1.003497942    3.820987654    0.6653497942   0.3427160494   3.461111111    1.794238683    -0.1944444444  0.4350880825   
273      I1         0.3034979424   1.563168724    3.99382716     0.3427160494   0.9839506173   8.92037037     2.716049383    0.4969135802   0.5690599992   
274      I1         0.4224279835   1.052469136    3.845679012    0.3346502058   0.7782716049   6.72037037     1.308641975    0.4969135802   0.4874904994   
275      I1         0.8701646091   1.010493827    3.228395062    0.5524279835   0.7661728395   6.72037037     1.893004115    0.2314814815   0.4966895811   
276      I1         0.9401234568   1.010493827    3.16255144     0.4879012346   0.6613168724   3.42037037     2.164609053    -0.3055555556  0.4550046212   
277      I1         1.024074074    1.745061728    3.16255144     0.5362962963   0.3386831276   3.42037037     1.720164609    -0.009259259259 0.4316438161   
278      I1         0.5133744856   1.052469136    3.080246914    0.3346502058   0.1491358025   0.4055555556   1.300411523    0.4969135802   0.4744480181   
279      I1         0.5833333333   1.003497942    3.154320988    0.3427160494   0.2257613169   0.1611111111   1.711934156    0.003086419753 0.5064104813   
280      I1         0.6043209877   1.010493827    3.16255144     0.3346502058   0.6613168724   5.661111111    1.308641975    0.3302469136   0.5091501398   
281      I1         1.212962963    1.99691358     2.504115226    0.6330864198   0.4475720165   6.72037037     1.917695473    -0.4722222222  0.5178607522   
282      I1         0.8771604938   1.003497942    3.820987654    0.5            0.3346502058   0.1203703704   1.901234568    0.003086419753 0.4775979884   
283      I1         1.366872428    1.003497942    2.512345679    0.05234567901  0.9879835391   3.827777778    1.942386831    -0.5277777778  0.6848844052   
284      I1         1.29691358     2.696502058    4.495884774    0.9879835391   0.2217283951   5.538888889    2.559670782    -0.8611111111  0.5292443692   
285      I1         1.129012346    2.696502058    2.504115226    0.5524279835   0.9839506173   0.4055555556   2.559670782    -0.7314814815  0.4893204205   
286      I1         0.8701646091   2.647530864    4.487654321    0.4516049383   0.3346502058   3.461111111    2.995884774    -0.9969135802  0.6088513577   
287      I1         0.8701646091   2.689506173    4.495884774    0.9879835391   0.01604938272  3.461111111    2.074074074    0.4969135802   0.5479178395   
288      I1         0.8771604938   2.696502058    4.487654321    0.9839506173   0.330617284    3.42037037     1.670781893    0.4969135802   0.5164823334   
289      I1         1.170987654    2.136831276    3.83744856     0.9355555556   0.01604938272  1.22037037     1.720164609    0.25           0.4318740785   
290      I1         1.073045267    2.689506173    4.043209877    0.9516872428   0.01201646091  3.461111111    1.909465021    0.2314814815   0.4846575568   
291      I1         1.066049383    1.003497942    3.384773663    0.8024691358   0.116872428    0.8944444444   1.744855967    0.06481481481  0.39462573     
292      I1         1.16399177     1.947942387    3.179012346    0.8790946502   0.669382716    3.37962963     2.345679012    -0.9537037037  0.4915366959   
293      I1         1.15           1.954938272    3.425925926    0.6895473251   0.6653497942   1.912962963    2.650205761    -0.7314814815  0.4889541109   
294      I1         0.933127572    1.563168724    4.487654321    0.5564609053   0.9879835391   5.661111111    2.148148148    -0.712962963   0.5358415126   
295      I1         0.4923868313   1.563168724    3.969135802    0.7056790123   0.01201646091  0.1611111111   2.790123457    0.4969135802   0.513643543    
296      I1         0.7932098765   1.003497942    3.845679012    0.8871604938   0.01201646091  3.094444444    2.551440329    0.4969135802   0.5170991324   
297      I1         0.9820987654   1.003497942    4.290123457    0.7782716049   0.3346502058   2.361111111    1.744855967    0.05864197531  0.4006168172   
298      I1         0.9820987654   1.003497942    3.83744856     0.6613168724   0.01201646091  6.761111111    2.172839506    0.1574074074   0.4587296204   
299      I1         1.247942387    1.55617284     3.845679012    0.6572839506   0.01604938272  0.1203703704   1.670781893    0.4969135802   0.5132460239   
300      I1         1.15           1.563168724    3.83744856     0.9879835391   0.4516049383   3.461111111    1.827160494    0.4969135802   0.6021314144   
%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__Hmax_shallow log__routing_K neg_kge        
301      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.679012346    -0.1018518519  0.3860936306   
302      I1         1.040164609    1.003497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.679012346    -0.1018518519  0.4291316598   
303      I1         0.8701646091   1.173497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.679012346    -0.1018518519  0.392626557    
304      I1         0.8701646091   1.003497942    3.36255144     0.4475720165   0.5483950617   1.016666667    1.679012346    -0.1018518519  0.3989229598   
305      I1         0.8701646091   1.003497942    3.16255144     0.5455720165   0.5483950617   1.016666667    1.679012346    -0.1018518519  0.3958650558   
306      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.6463950617   1.016666667    1.679012346    -0.1018518519  0.3890063177   
307      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.5483950617   2.006666667    1.679012346    -0.1018518519  0.406849114    
308      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.879012346    -0.1018518519  0.3979328114   
309      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.370136289    
310      I1         0.7001646091   1.003497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.679012346    -0.1018518519  0.4109350789   
311      I1         0.8701646091   1.003497942    2.96255144     0.4475720165   0.5483950617   1.016666667    1.679012346    -0.1018518519  0.3777982812   
312      I1         0.8701646091   1.003497942    3.16255144     0.3495720165   0.5483950617   1.016666667    1.679012346    -0.1018518519  0.3893091837   
313      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.4503950617   1.016666667    1.679012346    -0.1018518519  0.3877996113   
314      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.479012346    -0.1018518519  0.6803444302   
315      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.679012346    -0.2518518519  0.414979827    
316      I1         1.040164609    1.003497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3994880051   
317      I1         0.8701646091   1.173497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3761945447   
318      I1         0.8701646091   1.003497942    3.36255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3829015717   
319      I1         0.8701646091   1.003497942    3.16255144     0.5455720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3716014605   
320      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.6463950617   1.016666667    1.679012346    0.04814814815  0.3742755254   
321      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.5483950617   2.006666667    1.679012346    0.04814814815  0.387880623    
322      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.879012346    0.04814814815  0.3980348335   
323      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.1981481481   0.378908849    
324      I1         0.7001646091   1.003497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3860538005   
325      I1         0.8701646091   1.003497942    2.96255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3619559718   
326      I1         0.8701646091   1.003497942    3.16255144     0.3495720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3805314521   
327      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.4503950617   1.016666667    1.679012346    0.04814814815  0.3705755933   
328      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.479012346    0.04814814815  0.5072062813   
329      I1         0.9551646091   1.003497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3781417382   
330      I1         0.8701646091   1.088497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3726776338   
331      I1         0.8701646091   1.003497942    3.26255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3771519758   
332      I1         0.8701646091   1.003497942    3.16255144     0.4965720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.369389753    
333      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.5973950617   1.016666667    1.679012346    0.04814814815  0.3716335896   
334      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.5483950617   1.511666667    1.679012346    0.04814814815  0.380247261    
335      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.779012346    0.04814814815  0.3980348335   
336      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.1231481481   0.3709001291   
337      I1         0.7851646091   1.003497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3728424801   
338      I1         0.8701646091   1.003497942    3.06255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.364675737    
339      I1         0.8701646091   1.003497942    3.16255144     0.3985720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3738508657   
340      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.4993950617   1.016666667    1.679012346    0.04814814815  0.3697836236   
341      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.5483950617   0.5216666667   1.679012346    0.04814814815  0.3934751772   
342      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.579012346    0.04814814815  0.4040502671   
343      I1         0.8701646091   1.003497942    3.16255144     0.4475720165   0.5483950617   1.016666667    1.679012346    -0.02685185185 0.3756679004   
344      I1         0.9551646091   1.003497942    3.06255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3728400075   
345      I1         0.8701646091   1.088497942    3.06255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3673125106   
346      I1         0.8701646091   1.003497942    3.06255144     0.4965720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.363635608    
347      I1         0.8701646091   1.003497942    3.06255144     0.4475720165   0.5973950617   1.016666667    1.679012346    0.04814814815  0.3659367768   
348      I1         0.8701646091   1.003497942    3.06255144     0.4475720165   0.5483950617   1.511666667    1.679012346    0.04814814815  0.3748152114   
349      I1         0.8701646091   1.003497942    3.06255144     0.4475720165   0.5483950617   1.016666667    1.779012346    0.04814814815  0.3926338089   
350      I1         0.8701646091   1.003497942    3.06255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.1231481481   0.3654729449   
351      I1         0.7851646091   1.003497942    3.06255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3672312001   
352      I1         0.8701646091   1.003497942    3.06255144     0.3985720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.368683273    
353      I1         0.8701646091   1.003497942    3.06255144     0.4475720165   0.4993950617   1.016666667    1.679012346    0.04814814815  0.3645531928   
354      I1         0.8701646091   1.003497942    3.06255144     0.4475720165   0.5483950617   0.5216666667   1.679012346    0.04814814815  0.3880236697   
355      I1         0.8701646091   1.003497942    3.06255144     0.4475720165   0.5483950617   1.016666667    1.579012346    0.04814814815  0.3985059029   
356      I1         0.8701646091   1.003497942    3.06255144     0.4475720165   0.5483950617   1.016666667    1.679012346    -0.02685185185 0.3701790416   
357      I1         0.9551646091   1.003497942    2.96255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3702969863   
358      I1         0.8701646091   1.088497942    2.96255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3646917539   
359      I1         0.8701646091   1.003497942    2.96255144     0.4965720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3607469889   
360      I1         0.8701646091   1.003497942    2.96255144     0.4475720165   0.5973950617   1.016666667    1.679012346    0.04814814815  0.3631248264   
361      I1         0.8701646091   1.003497942    2.96255144     0.4475720165   0.5483950617   1.511666667    1.679012346    0.04814814815  0.3721327741   
362      I1         0.8701646091   1.003497942    2.96255144     0.4475720165   0.5483950617   1.016666667    1.779012346    0.04814814815  0.3899649659   
363      I1         0.8701646091   1.003497942    2.96255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.1231481481   0.3627938311   
364      I1         0.7851646091   1.003497942    2.96255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3643450311   
365      I1         0.8701646091   1.003497942    2.86255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3612282639   
366      I1         0.8701646091   1.003497942    2.96255144     0.3985720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.366135859    
367      I1         0.8701646091   1.003497942    2.96255144     0.4475720165   0.4993950617   1.016666667    1.679012346    0.04814814815  0.3619218061   
368      I1         0.8701646091   1.003497942    2.96255144     0.4475720165   0.5483950617   0.5216666667   1.679012346    0.04814814815  0.3853149844   
369      I1         0.8701646091   1.003497942    2.96255144     0.4475720165   0.5483950617   1.016666667    1.579012346    0.04814814815  0.3957255069   
370      I1         0.8701646091   1.003497942    2.96255144     0.4475720165   0.5483950617   1.016666667    1.679012346    -0.02685185185 0.3674249352   
371      I1         0.9126646091   1.003497942    2.96255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3645846972   
372      I1         0.8701646091   1.045997942    2.96255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3632531601   
373      I1         0.8701646091   1.003497942    3.01255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3629863273   
374      I1         0.8701646091   1.003497942    2.96255144     0.4720720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3609806005   
375      I1         0.8701646091   1.003497942    2.96255144     0.4475720165   0.5728950617   1.016666667    1.679012346    0.04814814815  0.3623985629   
376      I1         0.8701646091   1.003497942    2.96255144     0.4475720165   0.5483950617   1.264166667    1.679012346    0.04814814815  0.3652440989   
377      I1         0.8701646091   1.003497942    2.96255144     0.4475720165   0.5483950617   1.016666667    1.729012346    0.04814814815  0.3757668918   
378      I1         0.8701646091   1.003497942    2.96255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.08564814815  0.3615141643   
379      I1         0.8276646091   1.003497942    2.96255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3621706071   
380      I1         0.8701646091   1.003497942    2.91255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3614319553   
381      I1         0.8701646091   1.003497942    2.96255144     0.4230720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3636746227   
382      I1         0.8701646091   1.003497942    2.96255144     0.4475720165   0.5238950617   1.016666667    1.679012346    0.04814814815  0.3617970528   
383      I1         0.8701646091   1.003497942    2.96255144     0.4475720165   0.5483950617   0.7691666667   1.679012346    0.04814814815  0.3697388092   
384      I1         0.8701646091   1.003497942    2.96255144     0.4475720165   0.5483950617   1.016666667    1.629012346    0.04814814815  0.3668994227   
385      I1         0.8701646091   1.003497942    2.96255144     0.4475720165   0.5483950617   1.016666667    1.679012346    0.01064814815  0.3639815924   
386      I1         0.9126646091   1.003497942    2.96255144     0.4720720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3629584161   
387      I1         0.8701646091   1.045997942    2.96255144     0.4720720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.361944       
388      I1         0.8701646091   1.003497942    3.01255144     0.4720720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3620482197   
389      I1         0.8701646091   1.003497942    2.96255144     0.4965720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3607469889   
390      I1         0.8701646091   1.003497942    2.96255144     0.4720720165   0.5728950617   1.016666667    1.679012346    0.04814814815  0.3616289709   
391      I1         0.8701646091   1.003497942    2.96255144     0.4720720165   0.5483950617   1.264166667    1.679012346    0.04814814815  0.3644051471   
392      I1         0.8701646091   1.003497942    2.96255144     0.4720720165   0.5483950617   1.016666667    1.729012346    0.04814814815  0.3736249483   
393      I1         0.8701646091   1.003497942    2.96255144     0.4720720165   0.5483950617   1.016666667    1.679012346    0.08564814815  0.360086714    
394      I1         0.8276646091   1.003497942    2.96255144     0.4720720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3619881756   
395      I1         0.8701646091   1.003497942    2.91255144     0.4720720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3604247784   
396      I1         0.8701646091   1.003497942    2.96255144     0.4720720165   0.5238950617   1.016666667    1.679012346    0.04814814815  0.3605914724   
397      I1         0.8701646091   1.003497942    2.96255144     0.4720720165   0.5483950617   0.7691666667   1.679012346    0.04814814815  0.3688876248   
398      I1         0.8701646091   1.003497942    2.96255144     0.4720720165   0.5483950617   1.016666667    1.629012346    0.04814814815  0.366857059    
399      I1         0.8701646091   1.003497942    2.96255144     0.4720720165   0.5483950617   1.016666667    1.679012346    0.01064814815  0.3634826793   
400      I1         0.9126646091   1.003497942    2.96255144     0.4720720165   0.5483950617   1.016666667    1.679012346    0.08564814815  0.3620127574   
401      I1         0.8701646091   1.045997942    2.96255144     0.4720720165   0.5483950617   1.016666667    1.679012346    0.08564814815  0.3610303945   
402      I1         0.8701646091   1.003497942    3.01255144     0.4720720165   0.5483950617   1.016666667    1.679012346    0.08564814815  0.3611444687   
403      I1         0.8701646091   1.003497942    2.96255144     0.4965720165   0.5483950617   1.016666667    1.679012346    0.08564814815  0.3593807428   
404      I1         0.8701646091   1.003497942    2.96255144     0.4720720165   0.5728950617   1.016666667    1.679012346    0.08564814815  0.3608262305   
405      I1         0.8701646091   1.003497942    2.96255144     0.4720720165   0.5483950617   1.264166667    1.679012346    0.08564814815  0.3631378207   
406      I1         0.8701646091   1.003497942    2.96255144     0.4720720165   0.5483950617   1.016666667    1.729012346    0.08564814815  0.3756181532   
407      I1         0.8701646091   1.003497942    2.96255144     0.4720720165   0.5483950617   1.016666667    1.679012346    0.1231481481   0.3609457678   
408      I1         0.8276646091   1.003497942    2.96255144     0.4720720165   0.5483950617   1.016666667    1.679012346    0.08564814815  0.3608134845   
409      I1         0.8701646091   1.003497942    2.91255144     0.4720720165   0.5483950617   1.016666667    1.679012346    0.08564814815  0.3595414346   
410      I1         0.8701646091   1.003497942    2.96255144     0.4720720165   0.5238950617   1.016666667    1.679012346    0.08564814815  0.3596056495   
411      I1         0.8701646091   1.003497942    2.96255144     0.4720720165   0.5483950617   0.7691666667   1.679012346    0.08564814815  0.3681980286   
412      I1         0.8701646091   1.003497942    2.96255144     0.4720720165   0.5483950617   1.016666667    1.629012346    0.08564814815  0.3617101572   
413      I1         0.8701646091   1.003497942    2.96255144     0.4720720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3609806005   
414      I1         0.9126646091   1.003497942    2.96255144     0.4965720165   0.5483950617   1.016666667    1.679012346    0.08564814815  0.3606556152   
415      I1         0.8701646091   1.045997942    2.96255144     0.4965720165   0.5483950617   1.016666667    1.679012346    0.08564814815  0.3600217651   
416      I1         0.8701646091   1.003497942    3.01255144     0.4965720165   0.5483950617   1.016666667    1.679012346    0.08564814815  0.360475551    
417      I1         0.8701646091   1.003497942    2.96255144     0.5210720165   0.5483950617   1.016666667    1.679012346    0.08564814815  0.3593947893   
418      I1         0.8701646091   1.003497942    2.96255144     0.4965720165   0.5728950617   1.016666667    1.679012346    0.08564814815  0.3603000128   
419      I1         0.8701646091   1.003497942    2.96255144     0.4965720165   0.5483950617   1.264166667    1.679012346    0.08564814815  0.3625490936   
420      I1         0.8701646091   1.003497942    2.96255144     0.4965720165   0.5483950617   1.016666667    1.729012346    0.08564814815  0.3738188018   
421      I1         0.8701646091   1.003497942    2.96255144     0.4965720165   0.5483950617   1.016666667    1.679012346    0.1231481481   0.3597979074   
422      I1         0.8276646091   1.003497942    2.96255144     0.4965720165   0.5483950617   1.016666667    1.679012346    0.08564814815  0.3608926497   
423      I1         0.8701646091   1.003497942    2.91255144     0.4965720165   0.5483950617   1.016666667    1.679012346    0.08564814815  0.358803952    
424      I1         0.8701646091   1.003497942    2.96255144     0.4965720165   0.5238950617   1.016666667    1.679012346    0.08564814815  0.358696657    
425      I1         0.8701646091   1.003497942    2.96255144     0.4965720165   0.5483950617   0.7691666667   1.679012346    0.08564814815  0.3676287098   
426      I1         0.8701646091   1.003497942    2.96255144     0.4965720165   0.5483950617   1.016666667    1.629012346    0.08564814815  0.361878602    
427      I1         0.8701646091   1.003497942    2.96255144     0.4965720165   0.5483950617   1.016666667    1.679012346    0.04814814815  0.3607469889   
