%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__Hmax_shallow log__fdd_threshold baseflow_Q     log__routing_K neg_kge        
178      I1         1.924432175    1.347875166    2.83204905     0.2485902988   0.8943826397   8.275041911    1.764824294    1.37273744     0.1123147767   0.8038941396   0.591651203    
179      I1         1.310744326    1.019503261    3.804717974    0.4492392441   0.7319429299   8.004857896    1.005840887    2.818122399    0.1528906778   -0.1155121248  0.6407888303   
180      I1         0.9723733239   1.717098167    3.451950994    0.7728527275   0.544416591    6.155527653    1.94753824     0.8431757703   0.274359858    -0.03989210821 0.7613478129   
181      I1         0.5040713005   1.250427937    3.536263838    0.2525859039   0.8399781579   9.21027408     1.149856099    2.078921093    0.1995143928   -0.5447635154  0.7005568319   
182      I1         1.771281175    2.278022308    3.352611263    0.9076708301   0.5753240014   7.787279063    2.205949187    0.3749216878   0.2771091689   -0.8131123543  1.115525696    
183      I1         1.158709209    1.395823821    3.837321156    0.2840264418   0.2769640907   4.936652069    2.435221826    1.209745649    0.2548315244   0.1951076042   1.173794256    
184      I1         1.190534918    2.668124379    2.745626434    0.7031796      0.0289882697   9.178860468    3.361107015    1.873772372    0.1919565342   -0.01703443872 0.7908766265   
185      I1         1.078928625    1.271565045    2.672124427    0.2064273717   0.1919118726   6.934065212    2.001481473    0.4931421236   0.1201725681   0.4576014747   0.9308657928   
186      I1         1.122030833    1.89441514     3.549174485    0.05664595001  0.7478827292   3.172767327    1.192543659    0.518172534    0.2225761017   0.3483731743   0.74445516     
187      I1         1.725021871    2.402460187    4.374945498    0.2931131897   0.01450288372  5.978678452    3.037366763    0.1176097277   0.2069155381   -0.5081619491  1.460083706    
188      I1         0.7405778344   2.614324739    2.847328631    0.8494940825   0.7866513945   1.782084131    2.827058448    2.179021285    0.1325250117   0.7977858274   0.461262363    
189      I1         0.5328893243   1.157943759    3.294143353    0.1755136478   0.3976787274   0.1807719634   3.132106181    1.913873397    0.08138590366  -0.138376339   0.5736512265   
190      I1         1.280693964    1.445530588    3.773679828    0.4276016541   0.77690164     0.9213748418   3.454779949    0.1985755591   0.09915238987  -0.6650278309  0.5431611742   
191      I1         1.805055113    2.663067641    3.631972749    0.8367118221   0.6585332783   5.122869491    1.932478028    2.04014675     0.01572470148  -0.7452620384  0.6576345352   
192      I1         1.73112323     2.341796621    3.288925612    0.9694566188   0.6984740392   2.099368541    3.47513158     1.053967897    0.2388299609   -0.4000719468  0.9675689584   
193      I1         0.9614019113   2.000293527    2.982554117    0.9161871134   0.5615971726   6.606688437    2.886943105    2.320806701    0.1650076809   0.2565493833   0.4120633558   
194      I1         1.898912245    1.784465805    2.523780995    0.923528304    0.03605611256  0.80618625     2.236411736    2.460068593    0.07878183071  0.9367367763   0.9105428917   
195      I1         0.6216393137   1.185621855    4.107978047    0.6403466023   0.3176662589   3.915869445    2.268349657    0.5391927832   0.2600637952   -0.6194494164  0.7979040931   
196      I1         1.630208966    1.433003144    2.877630711    0.09303893924  0.5057330862   5.154428555    1.357631033    1.889652792    0.00974057717  0.2114804164   0.4183954028   
197      I1         1.223180696    1.557022881    2.544324651    0.7065451786   0.3016913849   3.394123053    2.186557027    0.07751906206  0.1303138026   0.9639004481   0.7464820885   
198      I1         1.518373807    2.133984655    2.854658815    0.6304719765   0.7141551185   1.203283781    1.106618721    2.491270314    0.2712272132   -0.4858760842  0.8570325082   
199      I1         0.9112346406   1.901547742    4.251197975    0.365279752    0.8883612712   4.359482509    3.317583316    0.8215461351   0.2569777294   0.7213354982   1.026342526    
200      I1         1.657882582    1.111207504    4.094441589    0.7643641493   0.4776620772   3.8669091      3.083430849    2.526620359    0.161503243    -0.9321049033  0.8647822005   
201      I1         1.087037037    1.787037037    2.512345679    0.8871604938   0.1733333333   0.1611111111   2.404320988    0.01851851852  0.01666666667  -0.3456790123  0.5997565187   
202      I1         0.499382716    1.157407407    2.512345679    0.4879012346   0.669382716    0.2833333333   2.435185185    0.01851851852  0.03518518519  -0.1481481481  0.5651947648   
203      I1         1.15           1.283333333    2.512345679    0.9718518519   0.669382716    0.1611111111   3.175925926    0.01851851852  0.03148148148  0.5679012346   0.6609007046   
204      I1         0.9611111111   1.787037037    2.907407407    0.7419753086   0.3427160494   6.883333333    3.484567901    0.01851851852  0.03518518519  -0.5432098765  0.2922609028   
205      I1         1.212962963    1.598148148    3.401234568    0.9839506173   0.3427160494   9.938888889    3.361111111    0.9444444444   0.0462962963   -0.5679012346  0.4341349913   
206      I1         0.8351851852   2.14382716     3.154320988    0.8992592593   0.4516049383   3.216666667    1.848765432    0.01851851852  0.001851851852 0.7407407407   0.5382584601   
207      I1         0.8771604938   1.55617284     2.932098765    0.6814814815   0.330617284    0.1611111111   3.268518519    1.055555556    0.07222222222  -0.3209876543  0.2554190976   
208      I1         1.024074074    1.010493827    2.512345679    0.8387654321   0.330617284    4.316666667    3.361111111    0.9444444444   0.09814814815  -0.2716049383  0.3049819      
209      I1         1.066049383    1.577160494    2.512345679    0.7782716049   0.5            3.583333333    3.268518519    2.981481481    0.07962962963  -0.2222222222  0.3129798925   
210      I1         0.6672839506   2.227777778    3.327160494    0.669382716    0.3911111111   2.85           2.651234568    0.01851851852  0.03888888889  -0.8641975309  0.3373739913   
211      I1         0.5203703704   2.689506173    3.401234568    0.669382716    0.4274074074   0.1611111111   2.342592593    1.055555556    0.001851851852 -0.3456790123  0.5228269259   
212      I1         0.625308642    2.332716049    2.512345679    0.7782716049   0.6814814815   9.816666667    2.37345679     2.944444444    0.03888888889  0.3456790123   0.2959654954   
213      I1         1.464814815    1.787037037    3.154320988    0.9839506173   0.7177777778   6.761111111    1.108024691    2.981481481    0.08333333333  0.987654321    0.3457310345   
214      I1         0.8771604938   1.912962963    2.512345679    0.7177777778   0.669382716    7.983333333    2.651234568    1.018518519    0.06481481481  -0.2962962963  0.2995524059   
215      I1         0.3944444444   2.47962963     2.512345679    0.669382716    0.669382716    6.761111111    2.527777778    0.05555555556  0.06851851852  0.5679012346   0.3452490882   
216      I1         0.562345679    2.122839506    2.512345679    0.5120987654   0.3911111111   4.683333333    3.114197531    0.1666666667   0.03888888889  -0.4197530864  0.3335119972   
217      I1         0.6043209877   2.395679012    2.611111111    0.5967901235   0.5725925926   9.938888889    2.527777778    1.388888889    0.01296296296  0.1234567901   0.2517316721   
218      I1         0.9401234568   2.038888889    3.203703704    0.7782716049   0.5120987654   9.938888889    2.37345679     1.388888889    0.0462962963   -0.4444444444  0.3056429985   
219      I1         0.5833333333   2.122839506    2.907407407    0.584691358    0.669382716    8.961111111    2.37345679     1.388888889    0.01666666667  0.1234567901   0.2555002883   
220      I1         0.8561728395   1.535185185    3.37654321     0.6451851852   0.3427160494   3.461111111    3.299382716    1.166666667    0.05           -0.7901234568  0.2863294717   
221      I1         0.9820987654   1.912962963    3.154320988    0.7782716049   0.1733333333   3.461111111    3.484567901    0.7222222222   0.05           -0.3209876543  0.2619748584   
222      I1         0.6672839506   2.122839506    2.833333333    0.6451851852   0.5483950617   6.638888889    2.682098765    1.5            0.03888888889  0.0987654321   0.2511089468   
223      I1         0.9820987654   1.891975309    3.5            0.7298765432   0.2822222222   1.261111111    3.361111111    0.01851851852  0.05           -0.4938271605  0.2652701365   
224      I1         0.9611111111   1.661111111    3.203703704    0.7782716049   0.2217283951   3.583333333    3.175925926    0.9444444444   0.06851851852  -0.3703703704  0.2786025038   
225      I1         0.6672839506   1.85           2.981481481    0.5483950617   0.5483950617   9.938888889    2.527777778    1.277777778    0.02037037037  -0.987654321   0.3115670398   
226      I1         0.7302469136   1.577160494    2.981481481    0.5483950617   0.4516049383   0.65           3.484567901    1.277777778    0.0537037037   -0.3703703704  0.2405189978   
227      I1         0.7302469136   1.787037037    3.055555556    0.5            0.584691358    0.1611111111   2.929012346    1.277777778    0.001851851852 -0.987654321   0.2403712958   
228      I1         0.8561728395   1.55617284     3.820987654    0.8992592593   0.2217283951   6.761111111    1.046296296    1.722222222    0.02777777778  0.6913580247   0.4018765572   
229      I1         1.44382716     1.787037037    4.240740741    0.8750617284   0.669382716    6.761111111    1.324074074    1.981481481    0.03148148148  0.6666666667   0.2274385863   
230      I1         0.4783950617   2.353703704    2.512345679    0.5483950617   0.5362962963   4.316666667    2.466049383    2.055555556    0.02037037037  0.2469135802   0.276024025    
231      I1         0.8771604938   2.038888889    2.981481481    0.7419753086   0.7056790123   9.938888889    2.49691358     1.277777778    0.0537037037   0.2962962963   0.2903696324   
232      I1         0.5833333333   1.766049383    2.512345679    0.7782716049   0.9839506173   6.883333333    2.37345679     1.833333333    0.1055555556   0.7654320988   0.3884974747   
233      I1         0.7722222222   1.55617284     2.512345679    0.7903703704   0.4637037037   9.938888889    2.651234568    1.685185185    0.1018518519   0.07407407407  0.3161343186   
234      I1         0.8561728395   1.010493827    3.154320988    0.9355555556   0.9839506173   6.883333333    1.015432099    1.388888889    0.1388888889   0.7654320988   0.3448691307   
235      I1         0.4574074074   1.577160494    2.932098765    0.9839506173   0.8750617284   9.938888889    1.848765432    1.611111111    0.1611111111   0.2962962963   0.4687181186   
236      I1         0.7722222222   1.724074074    2.611111111    0.5483950617   0.4637037037   0.1611111111   3.484567901    2.685185185    0.001851851852 -0.7901234568  0.2263539711   
237      I1         0.8561728395   1.85           2.709876543    0.7782716049   0.5483950617   3.216666667    2.527777778    1.722222222    0.1018518519   -0.987654321   0.3140292832   
238      I1         0.6672839506   1.598148148    2.709876543    0.9839506173   0.3427160494   3.216666667    2.12654321     1.5            0.1277777778   -0.987654321   0.733731614    
239      I1         0.8981481481   2.332716049    3.944444444    0.7903703704   0.01604938272  0.1611111111   1.416666667    2.685185185    0.009259259259 0.5432098765   0.2672515926   
240      I1         0.5203703704   2.14382716     3.845679012    0.7177777778   0.01604938272  3.461111111    1.416666667    1.833333333    0.001851851852 0.5679012346   0.2663020446   
241      I1         1.338888889    2.332716049    3.154320988    0.8992592593   0.5            9.938888889    1.848765432    2.611111111    0.03518518519  0.1728395062   0.3100740392   
242      I1         1.212962963    2.290740741    4.290123457    0.9355555556   0.330617284    4.438888889    1.509259259    1.981481481    0.05           0.4444444444   0.2456933664   
243      I1         0.8561728395   2.521604938    4.314814815    0.7782716049   0.137037037    4.438888889    1.509259259    1.944444444    0.001851851852 0.5679012346   0.2654384854   
244      I1         0.7932098765   2.14382716     3.919753086    0.7903703704   0.02814814815  3.461111111    1.509259259    1.462962963    0.03518518519  0.3703703704   0.2555931073   
245      I1         1.15           2.332716049    4.462962963    0.8992592593   0.3911111111   6.638888889    1.848765432    1.981481481    0.03518518519  0.0987654321   0.2844271502   
246      I1         0.8771604938   2.14382716     2.981481481    0.669382716    0.3427160494   0.1611111111   3.484567901    1.611111111    0.01666666667  -0.5925925926  0.2373148774   
247      I1         1.317901235    1.55617284     4.092592593    0.9355555556   0.7056790123   3.95           1.200617284    2.018518519    0.08703703704  0.6666666667   0.2672361109   
248      I1         1.233950617    1.55617284     4.018518519    0.9355555556   0.669382716    9.938888889    1.416666667    2.944444444    0.0462962963   0.5679012346   0.2704634382   
249      I1         1.401851852    1.870987654    3.820987654    0.9355555556   0.7056790123   3.338888889    1.848765432    2.944444444    0.005555555556 0.3209876543   0.2895616406   
250      I1         1.254938272    1.010493827    3.203703704    0.669382716    0.6088888889   0.2833333333   1.015432099    2.018518519    0.01666666667  0.7654320988   0.6082221583   
251      I1         1.401851852    2.14382716     4.092592593    0.9113580247   0.669382716    6.761111111    1.447530864    2.833333333    0.0462962963   0.5925925926   0.2381915302   
252      I1         1.066049383    2.164814815    3.820987654    0.8387654321   0.2459259259   5.783333333    1.941358025    2.277777778    0.02037037037  0.3209876543   0.2645815227   
253      I1         1.233950617    1.933950617    3.820987654    0.8266666667   0.5            6.638888889    1.848765432    2.944444444    0.001851851852 0.2222222222   0.2632561043   
254      I1         0.8351851852   2.164814815    3.820987654    0.8266666667   0.1854320988   3.583333333    1.540123457    2.981481481    0.03518518519  0.5679012346   0.2669370118   
255      I1         1.212962963    2.332716049    3.969135802    0.8750617284   0.1975308642   1.627777778    2.527777778    1.166666667    0.06111111111  -0.4938271605  0.3029806439   
256      I1         1.212962963    2.332716049    4.092592593    0.8750617284   0.330617284    3.338888889    1.416666667    1.981481481    0.01666666667  0.7901234568   0.2728084269   
257      I1         1.338888889    2.017901235    3.820987654    0.9355555556   0.4274074074   5.416666667    1.848765432    1.537037037    0.03518518519  0.0987654321   0.2782933783   
258      I1         0.6672839506   1.933950617    2.956790123    0.5362962963   0.5            0.1611111111   3.175925926    2.388888889    0.03518518519  -0.8395061728  0.2804365767   
259      I1         1.15           1.55617284     3.845679012    0.7782716049   0.330617284    1.75           2.62037037     2.018518519    0.03888888889  -0.987654321   0.2803241085   
260      I1         1.066049383    2.14382716     3.203703704    0.6814814815   0.330617284    3.338888889    2.774691358    1.166666667    0.01666666667  -0.987654321   0.2938463755   
261      I1         1.024074074    1.55617284     4.487654321    0.8750617284   0.3427160494   1.016666667    1.848765432    2.166666667    0.005555555556 0.3209876543   0.3902186243   
262      I1         1.401851852    1.367283951    3.796296296    0.7661728395   0.9839506173   6.516666667    1.848765432    2.055555556    0.001851851852 0.0987654321   0.3176633451   
263      I1         1.00308642     1.766049383    3.62345679     0.7177777778   0.4637037037   0.65           2.558641975    2.018518519    0.06111111111  -0.3209876543  0.2707413476   
264      I1         1.129012346    2.689506173    3.425925926    0.7782716049   0.1733333333   3.216666667    3.484567901    1.055555556    0.001851851852 0.0987654321   0.2399453325   
265      I1         1.129012346    2.689506173    3.648148148    0.8145679012   0.1007407407   0.1611111111   3.484567901    1.055555556    0.0462962963   -0.07407407407 0.2703253164   
266      I1         0.8771604938   2.668518519    3.179012346    0.669382716    0.2822222222   3.461111111    3.484567901    1.055555556    0.005555555556 0.3209876543   0.252601381    
267      I1         1.066049383    2.689506173    3.179012346    0.7903703704   0.3185185185   4.683333333    3.484567901    1.055555556    0.03518518519  -0.04938271605 0.2565876788   
268      I1         1.066049383    2.689506173    3.203703704    0.7782716049   0.02814814815  4.683333333    3.484567901    2.018518519    0.001851851852 -0.2222222222  0.2471682267   
269      I1         1.129012346    2.689506173    3.771604938    0.8145679012   0.02814814815  6.516666667    3.484567901    2.018518519    0.01666666667  0.1481481481   0.2807729099   
270      I1         0.9401234568   2.668518519    2.512345679    0.7419753086   0.1128395062   4.316666667    3.484567901    0.9814814815   0.005555555556 0.2962962963   0.2339228127   
271      I1         1.024074074    2.521604938    2.981481481    0.7177777778   0.1128395062   3.461111111    3.484567901    0.6481481481   0.01296296296  0              0.238152758    
272      I1         1.00308642     2.689506173    3.820987654    0.862962963    0.01604938272  4.438888889    1.848765432    2.055555556    0.03888888889  0.2962962963   0.2754296958   
273      I1         1.716666667    1.912962963    3.154320988    0.6814814815   0.9839506173   9.938888889    1.324074074    2.018518519    0.001851851852 0.4938271605   0.3856189161   
274      I1         0.8981481481   2.689506173    3.179012346    0.7782716049   0.3548148148   6.516666667    2.651234568    2.055555556    0.03518518519  0.3209876543   0.2547754642   
275      I1         1.15           1.031481481    2.956790123    0.669382716    0.4274074074   0.1611111111   3.484567901    2.018518519    0.001851851852 -0.5925925926  0.3050463096   
276      I1         0.9611111111   2.332716049    3.277777778    0.8145679012   0.3427160494   5.416666667    2.37345679     2.981481481    0.07222222222  -0.0987654321  0.2901923737   
277      I1         1.066049383    1.472222222    3.401234568    0.669382716    0.5604938272   1.261111111    2.805555556    0.8333333333   0.06111111111  -0.987654321   0.2858091675   
278      I1         1.087037037    2.458641975    4.067901235    0.7782716049   0.1007407407   0.8944444444   3.083333333    1.685185185    0.01666666667  -0.2469135802  0.2421230699   
279      I1         1.129012346    2.14382716     3.944444444    0.7782716049   0.3427160494   0.65           2.959876543    1.722222222    0.05           -0.6172839506  0.2935025307   
280      I1         0.9191358025   1.367283951    3.00617284     0.6814814815   0.3548148148   6.761111111    2.342592593    2.388888889    0.05740740741  -0.7654320988  0.2974843627   
281      I1         1.422839506    1.55617284     3.154320988    0.8992592593   0.9839506173   9.816666667    1.540123457    2.388888889    0.005555555556 0.5679012346   0.2685896029   
282      I1         1.212962963    1.55617284     3.154320988    0.8508641975   0.9839506173   9.816666667    1.293209877    2.388888889    0.08333333333  0.987654321    0.4151979096   
283      I1         1.422839506    1.346296296    3.203703704    0.8750617284   0.6572839506   9.816666667    2.12654321     2.388888889    0.001851851852 -0.3456790123  0.3151471639   
284      I1         0.3314814815   1.094444444    2.512345679    0.8266666667   0.6572839506   3.338888889    1.015432099    2.018518519    0.1944444444   0.7901234568   0.4696363533   
285      I1         0.6043209877   2.353703704    2.833333333    0.6935802469   0.330617284    8.105555556    2.25           2.018518519    0.001851851852 0.7407407407   0.3020859167   
286      I1         1.317901235    1.010493827    2.512345679    0.9355555556   0.5362962963   9.938888889    3.484567901    1.722222222    0.09814814815  -0.07407407407 0.3873455007   
287      I1         1.15           2.122839506    4.092592593    0.7903703704   0.1128395062   6.761111111    2.466049383    1.462962963    0.02777777778  -0.3950617284  0.3388787228   
288      I1         0.3104938272   1.55617284     3.179012346    0.5            0.8266666667   9.816666667    2.37345679     2.388888889    0.001851851852 0.7654320988   0.3150076533   
289      I1         0.562345679    1.010493827    3.5            0.5            0.9355555556   7.738888889    2.12654321     2.833333333    0.0537037037   0.3209876543   0.5270169736   
290      I1         1.15           1.199382716    3.179012346    0.862962963    0.3669135802   5.05           2.651234568    2.018518519    0.09814814815  -0.8888888889  0.3314101409   
291      I1         0.6672839506   1.954938272    2.907407407    0.5            0.4274074074   3.461111111    2.558641975    2.018518519    0.001851851852 -0.962962963   0.2864590426   
292      I1         0.4574074074   1.031481481    2.611111111    0.669382716    0.01604938272  6.761111111    1.015432099    2.018518519    0.05           0.5679012346   0.2826402651   
293      I1         1.359876543    1.682098765    3.277777778    0.8750617284   0.6572839506   6.638888889    1.848765432    2.5            0.03888888889  0.07407407407  0.300135686    
294      I1         0.3314814815   1.85           2.512345679    0.4032098765   0.7177777778   1.016666667    3.484567901    0.9814814815   0.001851851852 0.3456790123   0.2237046228   
295      I1         0.5203703704   2.101851852    2.512345679    0.5362962963   0.669382716    2.116666667    3.484567901    0.9814814815   0.001851851852 0.5679012346   0.2975240227   
296      I1         0.562345679    1.577160494    3.179012346    0.3790123457   0.6451851852   1.016666667    3.484567901    0.9444444444   0.001851851852 -0.2962962963  0.2557460463   
297      I1         0.8561728395   1.535185185    3.845679012    0.5483950617   0.4637037037   0.2833333333   2.651234568    1.388888889    0.001851851852 -0.987654321   0.2236666617   
298      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2045290594   
299      I1         0.7512345679   1.787037037    3.845679012    0.5            0.5362962963   1.138888889    2.774691358    0.9444444444   0.001851851852 -0.3209876543  0.2662072016   
300      I1         0.6672839506   1.010493827    2.537037037    0.3548148148   0.330617284    3.583333333    1.015432099    1.388888889    0.001851851852 -0.3456790123  1.052008171    
%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__Hmax_shallow log__fdd_threshold baseflow_Q     log__routing_K neg_kge        
301      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2045290594   
302      I1         0.9841975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2399626777   
303      I1         0.8141975309   1.894074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2067492667   
304      I1         0.8141975309   1.724074074    3.379012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2060516235   
305      I1         0.8141975309   1.724074074    3.179012346    0.6342962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.3131661355   
306      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.5496049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2270596916   
307      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   1.273333333    3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2174131466   
308      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.456790123    0.9444444444   0.001851851852 -0.3209876543  0.2045290594   
309      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    1.244444444    0.001851851852 -0.3209876543  0.2014754382   
310      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.03185185185  -0.3209876543  0.2419818434   
311      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.1209876543  0.196421008    
312      I1         0.6441975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2688871016   
313      I1         0.8141975309   1.554074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.225822171    
314      I1         0.8141975309   1.724074074    2.979012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2066470523   
315      I1         0.8141975309   1.724074074    3.179012346    0.4382962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2693533253   
316      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.3536049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2021409849   
317      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   2.956790123    0.9444444444   0.001851851852 -0.3209876543  0.2045290594   
318      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.6444444444   0.001851851852 -0.3209876543  0.2093860135   
319      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.5209876543  0.2109890635   
320      I1         0.8991975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2113072331   
321      I1         0.8141975309   1.809074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.202115532    
322      I1         0.8141975309   1.724074074    3.279012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2043027014   
323      I1         0.8141975309   1.724074074    3.179012346    0.5852962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2439898415   
324      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.5006049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2136920421   
325      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.7783333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2028340897   
326      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.331790123    0.9444444444   0.001851851852 -0.3209876543  0.2045290594   
327      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    1.094444444    0.001851851852 -0.3209876543  0.2026739104   
328      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.01685185185  -0.3209876543  0.2148045726   
329      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.2209876543  0.2002457641   
330      I1         0.7291975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2270552111   
331      I1         0.8141975309   1.639074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2133524724   
332      I1         0.8141975309   1.724074074    3.079012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2055895425   
333      I1         0.8141975309   1.724074074    3.179012346    0.4872962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2210635946   
334      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4026049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.3209876543  0.2005417944   
335      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.081790123    0.9444444444   0.001851851852 -0.3209876543  0.2045290594   
336      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.7944444444   0.001851851852 -0.3209876543  0.2073158131   
337      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.4209876543  0.2082724959   
338      I1         0.8991975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.2209876543  0.2107469334   
339      I1         0.8141975309   1.809074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.2209876543  0.199578793    
340      I1         0.8141975309   1.724074074    3.279012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.2209876543  0.2007591206   
341      I1         0.8141975309   1.724074074    3.179012346    0.5852962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.2209876543  0.2362057516   
342      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.5006049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.2209876543  0.208264755    
343      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.7783333333   3.206790123    0.9444444444   0.001851851852 -0.2209876543  0.1998497938   
344      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.331790123    0.9444444444   0.001851851852 -0.2209876543  0.2002457641   
345      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    1.094444444    0.001851851852 -0.2209876543  0.1987366439   
346      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.01685185185  -0.2209876543  0.2134268934   
347      I1         0.7291975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.2209876543  0.2179894808   
348      I1         0.8141975309   1.639074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.2209876543  0.2078945809   
349      I1         0.8141975309   1.724074074    3.079012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.2209876543  0.2008031462   
350      I1         0.8141975309   1.724074074    3.179012346    0.4872962963   0.4516049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.2209876543  0.2210156977   
351      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4026049383   0.2833333333   3.206790123    0.9444444444   0.001851851852 -0.2209876543  0.1977065743   
352      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.081790123    0.9444444444   0.001851851852 -0.2209876543  0.2002457641   
353      I1         0.8141975309   1.724074074    3.179012346    0.5362962963   0.4516049383   0.2833333333   3.206790123    0.7944444444   0.001851851852 -0.2209876543  0.2026799811   
